site,Species,value,p_a
45-DS24,Hemilepidotus hemilepidotus,0,0
45-DS24,Hemilepidotus spinosus,0,0
45-DS24,Hexagrammos decagrammus,6116,1
45-DS24,Hexagrammos sp.,0,0
45-DS24,Hippoglossus stenolepis,0,0
45-DS24,Hydrolagus colliei,0,0
45-DS24,Icelinus borealis,0,0
45-DS24,Icosteus aenigmaticus,0,0
45-DS24,Jordania zonope,0,0
45-DS24,Lepidogobius lepidus,0,0
45-DS24,Lepidopsetta bilineata,0,0
45-DS24,Leptocottus armatus,5683,1
45-DS24,Liparis florae,0,0
45-DS24,Liparis mucosus,0,0
45-DS24,Liparis pulchellus,0,0
45-DS24,Lipolagus ochotensis,0,0
45-DS24,Lumpenus sagitta,0,0
45-DS24,Lumpenus sp.,0,0
45-DS24,Merluccius productus,0,0
45-DS24,Microstomus pacificus,0,0
45-DS24,Myoxocephalus jaok,0,0
45-DS24,Nannobrachium regale,0,0
45-DS24,Nannobrachium ritteri,0,0
45-DS24,Nautichthys oculofasciatus,0,0
45-DS24,Odontopyxis trispinosa,0,0
45-DS24,Oligocottus maculosus,0,0
45-DS24,Oligocottus snyderi,0,0
45-DS24,Oncorhynchus clarkii lewisi,0,0
45-DS24,Oncorhynchus gorbuscha,0,0
45-DS24,Oncorhynchus keta,0,0
45-DS24,Oncorhynchus kisutch,0,0
45-DS24,Oncorhynchus mykiss,0,0
45-DS24,Oncorhynchus nerka,0,0
45-DS24,Oncorhynchus tshawytscha,220,1
45-DS24,Ophiodon elongatus,0,0
45-DS24,Parophrys vetulus,0,0
45-DS24,Phanerodon vacca,0,0
45-DS24,Pholis gunnellus,0,0
45-DS24,Pholis laeta,0,0
45-DS24,Pholis ornata,0,0
45-DS24,Phytichthys chirus,0,0
45-DS24,Platichthys stellatus,0,0
45-DS24,Pleuronichthys coenosus,0,0
45-DS24,Poromitra cristiceps,0,0
45-DS24,Prosopium williamsoni,0,0
45-DS24,Rhinogobiops nicholsii,0,0
45-DS24,Rimicola muscarum,4630,1
45-DS24,Salmo salar,0,0
45-DS24,Salvelinus malma,0,0
45-DS24,Sardinops sp.,0,0
45-DS24,Scorpaenichthys marmoratus,0,0
45-DS24,Sebastes sp.,777,1
45-DS24,Stenobrachius leucopsarus,0,0
45-DS24,Stenobrachius nannochir,0,0
45-DS24,Synchirus gilli,0,0
45-DS24,Syngnathus leptorhynchus,0,0
45-DS24,Thaleichthys pacificus,0,0
45-DS24,Trichodon trichodon,0,0
45-DS24,Xiphister atropurpureus,8354,1
45-DS24,no identification,0,0
46-DS46,Agonomalus mozinoi,0,0
46-DS46,Albatrossia pectoralis,0,0
46-DS46,Ammodytes personatus,7482,1
46-DS46,Ammodytes sp.,0,0
46-DS46,Anarrhichthys ocellatus,0,0
46-DS46,Anoplarchus purpurescens,0,0
46-DS46,Anoplopoma fimbria,0,0
46-DS46,Apodichthys flavidus,14196,1
46-DS46,Artedius fenestralis,0,0
46-DS46,Artedius harringtoni,0,0
46-DS46,Artedius lateralis,0,0
46-DS46,Ascelichthys rhodorus,0,0
46-DS46,Aulorhynchus flavidus,0,0
46-DS46,Bathylagus pacificus,0,0
46-DS46,Blepsias cirrhosus,0,0
46-DS46,Brachyistius frenatus,0,0
46-DS46,Chauliodus macouni,0,0
46-DS46,Chitonotus pugetensis,0,0
46-DS46,Citharichthys sordidus,0,0
46-DS46,Citharichthys stigmaeus,0,0
46-DS46,Clinocottus embryum,0,0
46-DS46,Clinocottus globiceps,0,0
46-DS46,Clupea pallasii,46811,1
46-DS46,Coryphaenoides filifer,0,0
46-DS46,Cottus asper,0,0
46-DS46,Cottus cognatus,0,0
46-DS46,Cottus sp.,0,0
46-DS46,Cymatogaster aggregata,10681,1
46-DS46,Embiotoca lateralis,3441,1
46-DS46,Engraulis mordax,0,0
46-DS46,Enophrys bison,0,0
46-DS46,Gadus chalcogrammus,0,0
46-DS46,Gadus macrocephalus,0,0
46-DS46,Gasterosteus aculeatus,0,0
46-DS46,Gibbonsia montereyensis,0,0
46-DS46,Glyptocephalus zachirus,0,0
46-DS46,Gobiesox maeandricus,0,0
46-DS46,Hemilepidotus hemilepidotus,0,0
46-DS46,Hemilepidotus spinosus,0,0
46-DS46,Hexagrammos decagrammus,0,0
46-DS46,Hexagrammos sp.,0,0
46-DS46,Hippoglossus stenolepis,0,0
46-DS46,Hydrolagus colliei,0,0
46-DS46,Icelinus borealis,0,0
46-DS46,Icosteus aenigmaticus,0,0
46-DS46,Jordania zonope,0,0
46-DS46,Lepidogobius lepidus,0,0
46-DS46,Lepidopsetta bilineata,0,0
46-DS46,Leptocottus armatus,0,0
46-DS46,Liparis florae,0,0
46-DS46,Liparis mucosus,0,0
46-DS46,Liparis pulchellus,0,0
46-DS46,Lipolagus ochotensis,0,0
46-DS46,Lumpenus sagitta,0,0
46-DS46,Lumpenus sp.,0,0
46-DS46,Merluccius productus,0,0
46-DS46,Microstomus pacificus,0,0
46-DS46,Myoxocephalus jaok,0,0
46-DS46,Nannobrachium regale,0,0
46-DS46,Nannobrachium ritteri,0,0
46-DS46,Nautichthys oculofasciatus,0,0
46-DS46,Odontopyxis trispinosa,0,0
46-DS46,Oligocottus maculosus,5169,1
46-DS46,Oligocottus snyderi,0,0
46-DS46,Oncorhynchus clarkii lewisi,0,0
46-DS46,Oncorhynchus gorbuscha,0,0
46-DS46,Oncorhynchus keta,0,0
46-DS46,Oncorhynchus kisutch,176,1
46-DS46,Oncorhynchus mykiss,0,0
46-DS46,Oncorhynchus nerka,0,0
46-DS46,Oncorhynchus tshawytscha,1350,1
46-DS46,Ophiodon elongatus,0,0
46-DS46,Parophrys vetulus,3554,1
46-DS46,Phanerodon vacca,0,0
46-DS46,Pholis gunnellus,0,0
46-DS46,Pholis laeta,0,0
46-DS46,Pholis ornata,0,0
46-DS46,Phytichthys chirus,0,0
46-DS46,Platichthys stellatus,0,0
46-DS46,Pleuronichthys coenosus,0,0
46-DS46,Poromitra cristiceps,0,0
46-DS46,Prosopium williamsoni,0,0
46-DS46,Rhinogobiops nicholsii,0,0
46-DS46,Rimicola muscarum,0,0
46-DS46,Salmo salar,0,0
46-DS46,Salvelinus malma,0,0
46-DS46,Sardinops sp.,0,0
46-DS46,Scorpaenichthys marmoratus,0,0
46-DS46,Sebastes sp.,6521,1
46-DS46,Stenobrachius leucopsarus,0,0
46-DS46,Stenobrachius nannochir,0,0
46-DS46,Synchirus gilli,0,0
46-DS46,Syngnathus leptorhynchus,0,0
46-DS46,Thaleichthys pacificus,0,0
46-DS46,Trichodon trichodon,0,0
46-DS46,Xiphister atropurpureus,0,0
46-DS46,no identification,0,0
47-DS46,Agonomalus mozinoi,0,0
47-DS46,Albatrossia pectoralis,0,0
47-DS46,Ammodytes personatus,5952,1
47-DS46,Ammodytes sp.,0,0
47-DS46,Anarrhichthys ocellatus,0,0
47-DS46,Anoplarchus purpurescens,701,1
47-DS46,Anoplopoma fimbria,0,0
47-DS46,Apodichthys flavidus,0,0
47-DS46,Artedius fenestralis,0,0
47-DS46,Artedius harringtoni,0,0
47-DS46,Artedius lateralis,0,0
47-DS46,Ascelichthys rhodorus,0,0
47-DS46,Aulorhynchus flavidus,0,0
47-DS46,Bathylagus pacificus,0,0
47-DS46,Blepsias cirrhosus,0,0
47-DS46,Brachyistius frenatus,0,0
47-DS46,Chauliodus macouni,0,0
47-DS46,Chitonotus pugetensis,0,0
47-DS46,Citharichthys sordidus,0,0
47-DS46,Citharichthys stigmaeus,0,0
47-DS46,Clinocottus embryum,0,0
47-DS46,Clinocottus globiceps,0,0
47-DS46,Clupea pallasii,35212,1
47-DS46,Coryphaenoides filifer,0,0
47-DS46,Cottus asper,0,0
47-DS46,Cottus cognatus,0,0
47-DS46,Cottus sp.,0,0
47-DS46,Cymatogaster aggregata,12268,1
47-DS46,Embiotoca lateralis,0,0
47-DS46,Engraulis mordax,0,0
47-DS46,Enophrys bison,598,1
47-DS46,Gadus chalcogrammus,1195,1
47-DS46,Gadus macrocephalus,0,0
47-DS46,Gasterosteus aculeatus,3228,1
47-DS46,Gibbonsia montereyensis,0,0
47-DS46,Glyptocephalus zachirus,0,0
47-DS46,Gobiesox maeandricus,0,0
47-DS46,Hemilepidotus hemilepidotus,0,0
47-DS46,Hemilepidotus spinosus,0,0
47-DS46,Hexagrammos decagrammus,0,0
47-DS46,Hexagrammos sp.,3266,1
47-DS46,Hippoglossus stenolepis,0,0
47-DS46,Hydrolagus colliei,0,0
47-DS46,Icelinus borealis,0,0
47-DS46,Icosteus aenigmaticus,0,0
47-DS46,Jordania zonope,0,0
47-DS46,Lepidogobius lepidus,0,0
47-DS46,Lepidopsetta bilineata,0,0
47-DS46,Leptocottus armatus,1399,1
47-DS46,Liparis florae,0,0
47-DS46,Liparis mucosus,0,0
47-DS46,Liparis pulchellus,0,0
47-DS46,Lipolagus ochotensis,0,0
47-DS46,Lumpenus sagitta,0,0
47-DS46,Lumpenus sp.,0,0
47-DS46,Merluccius productus,0,0
47-DS46,Microstomus pacificus,0,0
47-DS46,Myoxocephalus jaok,0,0
47-DS46,Nannobrachium regale,0,0
47-DS46,Nannobrachium ritteri,0,0
47-DS46,Nautichthys oculofasciatus,0,0
47-DS46,Odontopyxis trispinosa,0,0
47-DS46,Oligocottus maculosus,0,0
47-DS46,Oligocottus snyderi,0,0
47-DS46,Oncorhynchus clarkii lewisi,1353,1
47-DS46,Oncorhynchus gorbuscha,2659,1
47-DS46,Oncorhynchus keta,1995,1
47-DS46,Oncorhynchus kisutch,163,1
47-DS46,Oncorhynchus mykiss,0,0
47-DS46,Oncorhynchus nerka,0,0
47-DS46,Oncorhynchus tshawytscha,1450,1
47-DS46,Ophiodon elongatus,0,0
47-DS46,Parophrys vetulus,0,0
47-DS46,Phanerodon vacca,0,0
47-DS46,Pholis gunnellus,0,0
47-DS46,Pholis laeta,642,1
47-DS46,Pholis ornata,0,0
47-DS46,Phytichthys chirus,0,0
47-DS46,Platichthys stellatus,0,0
47-DS46,Pleuronichthys coenosus,0,0
47-DS46,Poromitra cristiceps,0,0
47-DS46,Prosopium williamsoni,0,0
47-DS46,Rhinogobiops nicholsii,0,0
47-DS46,Rimicola muscarum,0,0
47-DS46,Salmo salar,0,0
47-DS46,Salvelinus malma,0,0
47-DS46,Sardinops sp.,0,0
47-DS46,Scorpaenichthys marmoratus,0,0
47-DS46,Sebastes sp.,2858,1
47-DS46,Stenobrachius leucopsarus,0,0
47-DS46,Stenobrachius nannochir,6249,1
47-DS46,Synchirus gilli,0,0
47-DS46,Syngnathus leptorhynchus,0,0
47-DS46,Thaleichthys pacificus,0,0
47-DS46,Trichodon trichodon,0,0
47-DS46,Xiphister atropurpureus,3843,1
47-DS46,no identification,0,0
48-DS46,Agonomalus mozinoi,0,0
48-DS46,Albatrossia pectoralis,0,0
48-DS46,Ammodytes personatus,1118,1
48-DS46,Ammodytes sp.,0,0
48-DS46,Anarrhichthys ocellatus,0,0
48-DS46,Anoplarchus purpurescens,0,0
48-DS46,Anoplopoma fimbria,0,0
48-DS46,Apodichthys flavidus,0,0
48-DS46,Artedius fenestralis,0,0
48-DS46,Artedius harringtoni,7694,1
48-DS46,Artedius lateralis,0,0
48-DS46,Ascelichthys rhodorus,0,0
48-DS46,Aulorhynchus flavidus,0,0
48-DS46,Bathylagus pacificus,0,0
48-DS46,Blepsias cirrhosus,0,0
48-DS46,Brachyistius frenatus,0,0
48-DS46,Chauliodus macouni,0,0
48-DS46,Chitonotus pugetensis,0,0
48-DS46,Citharichthys sordidus,0,0
48-DS46,Citharichthys stigmaeus,0,0
48-DS46,Clinocottus embryum,0,0
48-DS46,Clinocottus globiceps,0,0
48-DS46,Clupea pallasii,32740,1
48-DS46,Coryphaenoides filifer,0,0
48-DS46,Cottus asper,8527,1
48-DS46,Cottus cognatus,0,0
48-DS46,Cottus sp.,0,0
48-DS46,Cymatogaster aggregata,25603,1
48-DS46,Embiotoca lateralis,0,0
48-DS46,Engraulis mordax,0,0
48-DS46,Enophrys bison,0,0
48-DS46,Gadus chalcogrammus,0,0
48-DS46,Gadus macrocephalus,0,0
48-DS46,Gasterosteus aculeatus,0,0
48-DS46,Gibbonsia montereyensis,0,0
48-DS46,Glyptocephalus zachirus,0,0
48-DS46,Gobiesox maeandricus,0,0
48-DS46,Hemilepidotus hemilepidotus,0,0
48-DS46,Hemilepidotus spinosus,8796,1
48-DS46,Hexagrammos decagrammus,10365,1
48-DS46,Hexagrammos sp.,0,0
48-DS46,Hippoglossus stenolepis,0,0
48-DS46,Hydrolagus colliei,0,0
48-DS46,Icelinus borealis,0,0
48-DS46,Icosteus aenigmaticus,0,0
48-DS46,Jordania zonope,0,0
48-DS46,Lepidogobius lepidus,0,0
48-DS46,Lepidopsetta bilineata,0,0
48-DS46,Leptocottus armatus,9071,1
48-DS46,Liparis florae,0,0
48-DS46,Liparis mucosus,0,0
48-DS46,Liparis pulchellus,0,0
48-DS46,Lipolagus ochotensis,0,0
48-DS46,Lumpenus sagitta,0,0
48-DS46,Lumpenus sp.,0,0
48-DS46,Merluccius productus,0,0
48-DS46,Microstomus pacificus,0,0
48-DS46,Myoxocephalus jaok,0,0
48-DS46,Nannobrachium regale,0,0
48-DS46,Nannobrachium ritteri,0,0
48-DS46,Nautichthys oculofasciatus,0,0
48-DS46,Odontopyxis trispinosa,0,0
48-DS46,Oligocottus maculosus,0,0
48-DS46,Oligocottus snyderi,0,0
48-DS46,Oncorhynchus clarkii lewisi,0,0
48-DS46,Oncorhynchus gorbuscha,0,0
48-DS46,Oncorhynchus keta,0,0
48-DS46,Oncorhynchus kisutch,0,0
48-DS46,Oncorhynchus mykiss,0,0
48-DS46,Oncorhynchus nerka,349,1
48-DS46,Oncorhynchus tshawytscha,246,1
48-DS46,Ophiodon elongatus,0,0
48-DS46,Parophrys vetulus,0,0
48-DS46,Phanerodon vacca,0,0
48-DS46,Pholis gunnellus,0,0
48-DS46,Pholis laeta,0,0
48-DS46,Pholis ornata,0,0
48-DS46,Phytichthys chirus,0,0
48-DS46,Platichthys stellatus,0,0
48-DS46,Pleuronichthys coenosus,0,0
48-DS46,Poromitra cristiceps,0,0
48-DS46,Prosopium williamsoni,0,0
48-DS46,Rhinogobiops nicholsii,0,0
48-DS46,Rimicola muscarum,0,0
48-DS46,Salmo salar,0,0
48-DS46,Salvelinus malma,0,0
48-DS46,Sardinops sp.,0,0
48-DS46,Scorpaenichthys marmoratus,0,0
48-DS46,Sebastes sp.,6707,1
48-DS46,Stenobrachius leucopsarus,0,0
48-DS46,Stenobrachius nannochir,0,0
48-DS46,Synchirus gilli,0,0
48-DS46,Syngnathus leptorhynchus,0,0
48-DS46,Thaleichthys pacificus,0,0
48-DS46,Trichodon trichodon,0,0
48-DS46,Xiphister atropurpureus,0,0
48-DS46,no identification,166,1
56-DS16,Agonomalus mozinoi,0,0
56-DS16,Albatrossia pectoralis,0,0
56-DS16,Ammodytes personatus,897,1
56-DS16,Ammodytes sp.,0,0
56-DS16,Anarrhichthys ocellatus,0,0
56-DS16,Anoplarchus purpurescens,0,0
56-DS16,Anoplopoma fimbria,0,0
56-DS16,Apodichthys flavidus,0,0
56-DS16,Artedius fenestralis,0,0
56-DS16,Artedius harringtoni,5136,1
56-DS16,Artedius lateralis,0,0
56-DS16,Ascelichthys rhodorus,0,0
56-DS16,Aulorhynchus flavidus,2879,1
56-DS16,Bathylagus pacificus,0,0
56-DS16,Blepsias cirrhosus,0,0
56-DS16,Brachyistius frenatus,1615,1
56-DS16,Chauliodus macouni,0,0
56-DS16,Chitonotus pugetensis,0,0
56-DS16,Citharichthys sordidus,0,0
56-DS16,Citharichthys stigmaeus,0,0
56-DS16,Clinocottus embryum,0,0
56-DS16,Clinocottus globiceps,0,0
56-DS16,Clupea pallasii,22633,1
56-DS16,Coryphaenoides filifer,0,0
56-DS16,Cottus asper,3766,1
56-DS16,Cottus cognatus,0,0
56-DS16,Cottus sp.,0,0
56-DS16,Cymatogaster aggregata,3572,1
56-DS16,Embiotoca lateralis,0,0
56-DS16,Engraulis mordax,0,0
56-DS16,Enophrys bison,0,0
56-DS16,Gadus chalcogrammus,0,0
56-DS16,Gadus macrocephalus,0,0
56-DS16,Gasterosteus aculeatus,0,0
56-DS16,Gibbonsia montereyensis,0,0
56-DS16,Glyptocephalus zachirus,0,0
56-DS16,Gobiesox maeandricus,0,0
56-DS16,Hemilepidotus hemilepidotus,0,0
56-DS16,Hemilepidotus spinosus,4241,1
56-DS16,Hexagrammos decagrammus,0,0
56-DS16,Hexagrammos sp.,3406,1
56-DS16,Hippoglossus stenolepis,0,0
56-DS16,Hydrolagus colliei,0,0
56-DS16,Icelinus borealis,0,0
56-DS16,Icosteus aenigmaticus,0,0
56-DS16,Jordania zonope,0,0
56-DS16,Lepidogobius lepidus,0,0
56-DS16,Lepidopsetta bilineata,0,0
56-DS16,Leptocottus armatus,6347,1
56-DS16,Liparis florae,0,0
56-DS16,Liparis mucosus,0,0
56-DS16,Liparis pulchellus,0,0
56-DS16,Lipolagus ochotensis,0,0
56-DS16,Lumpenus sagitta,0,0
56-DS16,Lumpenus sp.,0,0
56-DS16,Merluccius productus,0,0
56-DS16,Microstomus pacificus,0,0
56-DS16,Myoxocephalus jaok,0,0
56-DS16,Nannobrachium regale,0,0
56-DS16,Nannobrachium ritteri,0,0
56-DS16,Nautichthys oculofasciatus,0,0
56-DS16,Odontopyxis trispinosa,0,0
56-DS16,Oligocottus maculosus,0,0
56-DS16,Oligocottus snyderi,3869,1
56-DS16,Oncorhynchus clarkii lewisi,0,0
56-DS16,Oncorhynchus gorbuscha,4235,1
56-DS16,Oncorhynchus keta,0,0
56-DS16,Oncorhynchus kisutch,0,0
56-DS16,Oncorhynchus mykiss,0,0
56-DS16,Oncorhynchus nerka,0,0
56-DS16,Oncorhynchus tshawytscha,5064,1
56-DS16,Ophiodon elongatus,0,0
56-DS16,Parophrys vetulus,0,0
56-DS16,Phanerodon vacca,0,0
56-DS16,Pholis gunnellus,0,0
56-DS16,Pholis laeta,0,0
56-DS16,Pholis ornata,0,0
56-DS16,Phytichthys chirus,7466,1
56-DS16,Platichthys stellatus,0,0
56-DS16,Pleuronichthys coenosus,0,0
56-DS16,Poromitra cristiceps,0,0
56-DS16,Prosopium williamsoni,0,0
56-DS16,Rhinogobiops nicholsii,0,0
56-DS16,Rimicola muscarum,0,0
56-DS16,Salmo salar,0,0
56-DS16,Salvelinus malma,0,0
56-DS16,Sardinops sp.,0,0
56-DS16,Scorpaenichthys marmoratus,2961,1
56-DS16,Sebastes sp.,3935,1
56-DS16,Stenobrachius leucopsarus,0,0
56-DS16,Stenobrachius nannochir,0,0
56-DS16,Synchirus gilli,0,0
56-DS16,Syngnathus leptorhynchus,0,0
56-DS16,Thaleichthys pacificus,0,0
56-DS16,Trichodon trichodon,0,0
56-DS16,Xiphister atropurpureus,0,0
56-DS16,no identification,0,0
57-DS16,Agonomalus mozinoi,0,0
57-DS16,Albatrossia pectoralis,862,1
57-DS16,Ammodytes personatus,6869,1
57-DS16,Ammodytes sp.,0,0
57-DS16,Anarrhichthys ocellatus,388,1
57-DS16,Anoplarchus purpurescens,1431,1
57-DS16,Anoplopoma fimbria,0,0
57-DS16,Apodichthys flavidus,848,1
57-DS16,Artedius fenestralis,438,1
57-DS16,Artedius harringtoni,2546,1
57-DS16,Artedius lateralis,0,0
57-DS16,Ascelichthys rhodorus,348,1
57-DS16,Aulorhynchus flavidus,0,0
57-DS16,Bathylagus pacificus,166,1
57-DS16,Blepsias cirrhosus,0,0
57-DS16,Brachyistius frenatus,0,0
57-DS16,Chauliodus macouni,0,0
57-DS16,Chitonotus pugetensis,0,0
57-DS16,Citharichthys sordidus,0,0
57-DS16,Citharichthys stigmaeus,0,0
57-DS16,Clinocottus embryum,0,0
57-DS16,Clinocottus globiceps,0,0
57-DS16,Clupea pallasii,38586,1
57-DS16,Coryphaenoides filifer,0,0
57-DS16,Cottus asper,1496,1
57-DS16,Cottus cognatus,599,1
57-DS16,Cottus sp.,69,1
57-DS16,Cymatogaster aggregata,9149,1
57-DS16,Embiotoca lateralis,411,1
57-DS16,Engraulis mordax,0,0
57-DS16,Enophrys bison,409,1
57-DS16,Gadus chalcogrammus,0,0
57-DS16,Gadus macrocephalus,0,0
57-DS16,Gasterosteus aculeatus,1212,1
57-DS16,Gibbonsia montereyensis,0,0
57-DS16,Glyptocephalus zachirus,0,0
57-DS16,Gobiesox maeandricus,0,0
57-DS16,Hemilepidotus hemilepidotus,0,0
57-DS16,Hemilepidotus spinosus,204,1
57-DS16,Hexagrammos decagrammus,3342,1
57-DS16,Hexagrammos sp.,901,1
57-DS16,Hippoglossus stenolepis,0,0
57-DS16,Hydrolagus colliei,0,0
57-DS16,Icelinus borealis,0,0
57-DS16,Icosteus aenigmaticus,319,1
57-DS16,Jordania zonope,0,0
57-DS16,Lepidogobius lepidus,0,0
57-DS16,Lepidopsetta bilineata,508,1
57-DS16,Leptocottus armatus,1771,1
57-DS16,Liparis florae,0,0
57-DS16,Liparis mucosus,0,0
57-DS16,Liparis pulchellus,336,1
57-DS16,Lipolagus ochotensis,0,0
57-DS16,Lumpenus sagitta,0,0
57-DS16,Lumpenus sp.,176,1
57-DS16,Merluccius productus,0,0
57-DS16,Microstomus pacificus,0,0
57-DS16,Myoxocephalus jaok,0,0
57-DS16,Nannobrachium regale,0,0
57-DS16,Nannobrachium ritteri,0,0
57-DS16,Nautichthys oculofasciatus,0,0
57-DS16,Odontopyxis trispinosa,0,0
57-DS16,Oligocottus maculosus,160,1
57-DS16,Oligocottus snyderi,0,0
57-DS16,Oncorhynchus clarkii lewisi,0,0
57-DS16,Oncorhynchus gorbuscha,0,0
57-DS16,Oncorhynchus keta,0,0
57-DS16,Oncorhynchus kisutch,752,1
57-DS16,Oncorhynchus mykiss,0,0
57-DS16,Oncorhynchus nerka,0,0
57-DS16,Oncorhynchus tshawytscha,1493,1
57-DS16,Ophiodon elongatus,487,1
57-DS16,Parophrys vetulus,0,0
57-DS16,Phanerodon vacca,237,1
57-DS16,Pholis gunnellus,0,0
57-DS16,Pholis laeta,899,1
57-DS16,Pholis ornata,297,1
57-DS16,Phytichthys chirus,0,0
57-DS16,Platichthys stellatus,189,1
57-DS16,Pleuronichthys coenosus,104,1
57-DS16,Poromitra cristiceps,0,0
57-DS16,Prosopium williamsoni,0,0
57-DS16,Rhinogobiops nicholsii,0,0
57-DS16,Rimicola muscarum,0,0
57-DS16,Salmo salar,0,0
57-DS16,Salvelinus malma,0,0
57-DS16,Sardinops sp.,0,0
57-DS16,Scorpaenichthys marmoratus,359,1
57-DS16,Sebastes sp.,2900,1
57-DS16,Stenobrachius leucopsarus,384,1
57-DS16,Stenobrachius nannochir,234,1
57-DS16,Synchirus gilli,0,0
57-DS16,Syngnathus leptorhynchus,0,0
57-DS16,Thaleichthys pacificus,0,0
57-DS16,Trichodon trichodon,0,0
57-DS16,Xiphister atropurpureus,421,1
57-DS16,no identification,749,1
58-DS16,Agonomalus mozinoi,0,0
58-DS16,Albatrossia pectoralis,6578,1
58-DS16,Ammodytes personatus,40,1
58-DS16,Ammodytes sp.,0,0
58-DS16,Anarrhichthys ocellatus,0,0
58-DS16,Anoplarchus purpurescens,0,0
58-DS16,Anoplopoma fimbria,0,0
58-DS16,Apodichthys flavidus,3550,1
58-DS16,Artedius fenestralis,0,0
58-DS16,Artedius harringtoni,16863,1
58-DS16,Artedius lateralis,0,0
58-DS16,Ascelichthys rhodorus,25038,1
58-DS16,Aulorhynchus flavidus,709,1
58-DS16,Bathylagus pacificus,0,0
58-DS16,Blepsias cirrhosus,0,0
58-DS16,Brachyistius frenatus,0,0
58-DS16,Chauliodus macouni,0,0
58-DS16,Chitonotus pugetensis,0,0
58-DS16,Citharichthys sordidus,0,0
58-DS16,Citharichthys stigmaeus,0,0
58-DS16,Clinocottus embryum,0,0
58-DS16,Clinocottus globiceps,0,0
58-DS16,Clupea pallasii,67613,1
58-DS16,Coryphaenoides filifer,0,0
58-DS16,Cottus asper,0,0
58-DS16,Cottus cognatus,0,0
58-DS16,Cottus sp.,0,0
58-DS16,Cymatogaster aggregata,55410,1
58-DS16,Embiotoca lateralis,0,0
58-DS16,Engraulis mordax,0,0
58-DS16,Enophrys bison,0,0
58-DS16,Gadus chalcogrammus,0,0
58-DS16,Gadus macrocephalus,0,0
58-DS16,Gasterosteus aculeatus,0,0
58-DS16,Gibbonsia montereyensis,0,0
58-DS16,Glyptocephalus zachirus,0,0
58-DS16,Gobiesox maeandricus,0,0
58-DS16,Hemilepidotus hemilepidotus,11673,1
58-DS16,Hemilepidotus spinosus,0,0
58-DS16,Hexagrammos decagrammus,0,0
58-DS16,Hexagrammos sp.,0,0
58-DS16,Hippoglossus stenolepis,0,0
58-DS16,Hydrolagus colliei,0,0
58-DS16,Icelinus borealis,0,0
58-DS16,Icosteus aenigmaticus,0,0
58-DS16,Jordania zonope,0,0
58-DS16,Lepidogobius lepidus,0,0
58-DS16,Lepidopsetta bilineata,0,0
58-DS16,Leptocottus armatus,0,0
58-DS16,Liparis florae,0,0
58-DS16,Liparis mucosus,0,0
58-DS16,Liparis pulchellus,0,0
58-DS16,Lipolagus ochotensis,31799,1
58-DS16,Lumpenus sagitta,0,0
58-DS16,Lumpenus sp.,0,0
58-DS16,Merluccius productus,0,0
58-DS16,Microstomus pacificus,20300,1
58-DS16,Myoxocephalus jaok,0,0
58-DS16,Nannobrachium regale,0,0
58-DS16,Nannobrachium ritteri,0,0
58-DS16,Nautichthys oculofasciatus,0,0
58-DS16,Odontopyxis trispinosa,0,0
58-DS16,Oligocottus maculosus,19759,1
58-DS16,Oligocottus snyderi,0,0
58-DS16,Oncorhynchus clarkii lewisi,0,0
58-DS16,Oncorhynchus gorbuscha,0,0
58-DS16,Oncorhynchus keta,0,0
58-DS16,Oncorhynchus kisutch,22182,1
58-DS16,Oncorhynchus mykiss,0,0
58-DS16,Oncorhynchus nerka,0,0
58-DS16,Oncorhynchus tshawytscha,528,1
58-DS16,Ophiodon elongatus,0,0
58-DS16,Parophrys vetulus,26494,1
58-DS16,Phanerodon vacca,20791,1
58-DS16,Pholis gunnellus,0,0
58-DS16,Pholis laeta,10910,1
58-DS16,Pholis ornata,0,0
58-DS16,Phytichthys chirus,0,0
58-DS16,Platichthys stellatus,0,0
58-DS16,Pleuronichthys coenosus,0,0
58-DS16,Poromitra cristiceps,0,0
58-DS16,Prosopium williamsoni,1144,1
58-DS16,Rhinogobiops nicholsii,0,0
58-DS16,Rimicola muscarum,0,0
58-DS16,Salmo salar,0,0
58-DS16,Salvelinus malma,0,0
58-DS16,Sardinops sp.,0,0
58-DS16,Scorpaenichthys marmoratus,30890,1
58-DS16,Sebastes sp.,17,1
58-DS16,Stenobrachius leucopsarus,0,0
58-DS16,Stenobrachius nannochir,0,0
58-DS16,Synchirus gilli,0,0
58-DS16,Syngnathus leptorhynchus,0,0
58-DS16,Thaleichthys pacificus,0,0
58-DS16,Trichodon trichodon,0,0
58-DS16,Xiphister atropurpureus,9557,1
58-DS16,no identification,0,0
59-DS27,Agonomalus mozinoi,0,0
59-DS27,Albatrossia pectoralis,771,1
59-DS27,Ammodytes personatus,6175,1
59-DS27,Ammodytes sp.,0,0
59-DS27,Anarrhichthys ocellatus,0,0
59-DS27,Anoplarchus purpurescens,866,1
59-DS27,Anoplopoma fimbria,0,0
59-DS27,Apodichthys flavidus,999,1
59-DS27,Artedius fenestralis,0,0
59-DS27,Artedius harringtoni,1078,1
59-DS27,Artedius lateralis,0,0
59-DS27,Ascelichthys rhodorus,0,0
59-DS27,Aulorhynchus flavidus,0,0
59-DS27,Bathylagus pacificus,116,1
59-DS27,Blepsias cirrhosus,0,0
59-DS27,Brachyistius frenatus,0,0
